"DomainDNS","ObjectDN","ObjectType","SamAccountName","IsProtectedByAdminSDHolder","Trustee","TrusteeShortName","AccessControlType","ActiveDirectoryRights","IsInherited","IsSafePrincipal","IsDangerousForProtectedObjects"
"child.mathiasmotron.com","CN=Admin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","Admin","True","S-1-5-32-554","S-1-5-32-554","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=Admin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","Admin","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","False","False","True"
"child.mathiasmotron.com","CN=Admin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","Admin","True","S-1-5-32-554","S-1-5-32-554","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=Admin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","Admin","True","S-1-5-32-554","S-1-5-32-554","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=Admin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","Admin","True","S-1-5-32-554","S-1-5-32-554","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=Admin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","Admin","True","S-1-5-32-554","S-1-5-32-554","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=Admin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","Admin","True","S-1-5-32-554","S-1-5-32-554","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=Admin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","Admin","True","S-1-5-32-554","S-1-5-32-554","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=Admin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","Admin","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","False","False","True"
"child.mathiasmotron.com","CN=Admin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","Admin","True","S-1-5-32-554","S-1-5-32-554","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=Admin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","Admin","True","S-1-5-32-560","S-1-5-32-560","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=Admin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","Admin","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"child.mathiasmotron.com","CN=Admin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","Admin","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"child.mathiasmotron.com","CN=krbtgt,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","krbtgt","True","BUILTIN\Administrators","BUILTIN\Administrators","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","False","True","False"
"child.mathiasmotron.com","CN=krbtgt,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","krbtgt","True","CHILD\Cert Publishers","CHILD\Cert Publishers","Allow","ReadProperty, WriteProperty","False","True","False"
"child.mathiasmotron.com","CN=krbtgt,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","krbtgt","True","CHILD\Domain Admins","CHILD\Domain Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"child.mathiasmotron.com","CN=krbtgt,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","krbtgt","True","Everyone","Everyone","Allow","ExtendedRight","False","True","False"
"child.mathiasmotron.com","CN=krbtgt,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","krbtgt","True","MATHIASMOTRON\Enterprise Admins","MATHIASMOTRON\Enterprise Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","False","True"
"child.mathiasmotron.com","CN=krbtgt,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","krbtgt","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","GenericRead","False","True","False"
"child.mathiasmotron.com","CN=krbtgt,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","krbtgt","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ExtendedRight","False","True","False"
"child.mathiasmotron.com","CN=krbtgt,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","krbtgt","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty, ExtendedRight","False","True","False"
"child.mathiasmotron.com","CN=krbtgt,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","krbtgt","True","NT AUTHORITY\SYSTEM","NT AUTHORITY\SYSTEM","Allow","GenericAll","False","True","False"
"child.mathiasmotron.com","CN=krbtgt,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","krbtgt","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","False","False","True"
"child.mathiasmotron.com","CN=krbtgt,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","krbtgt","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","False","False","True"
"child.mathiasmotron.com","CN=krbtgt,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","krbtgt","True","S-1-5-32-554","S-1-5-32-554","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=krbtgt,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","krbtgt","True","S-1-5-32-554","S-1-5-32-554","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=krbtgt,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","krbtgt","True","S-1-5-32-554","S-1-5-32-554","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=krbtgt,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","krbtgt","True","S-1-5-32-554","S-1-5-32-554","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=krbtgt,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","krbtgt","True","S-1-5-32-554","S-1-5-32-554","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=krbtgt,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","krbtgt","True","S-1-5-32-554","S-1-5-32-554","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=krbtgt,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","krbtgt","True","S-1-5-32-554","S-1-5-32-554","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=krbtgt,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","krbtgt","True","S-1-5-32-554","S-1-5-32-554","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=krbtgt,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","krbtgt","True","S-1-5-32-554","S-1-5-32-554","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=krbtgt,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","krbtgt","True","S-1-5-32-560","S-1-5-32-560","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=krbtgt,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","krbtgt","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"child.mathiasmotron.com","CN=krbtgt,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","krbtgt","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"child.mathiasmotron.com","CN=mathiasadmin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","mathiasadmin","True","BUILTIN\Administrators","BUILTIN\Administrators","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","False","True","False"
"child.mathiasmotron.com","CN=mathiasadmin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","mathiasadmin","True","CHILD\Cert Publishers","CHILD\Cert Publishers","Allow","ReadProperty, WriteProperty","False","True","False"
"child.mathiasmotron.com","CN=mathiasadmin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","mathiasadmin","True","CHILD\Domain Admins","CHILD\Domain Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"child.mathiasmotron.com","CN=mathiasadmin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","mathiasadmin","True","Everyone","Everyone","Allow","ExtendedRight","False","True","False"
"child.mathiasmotron.com","CN=mathiasadmin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","mathiasadmin","True","MATHIASMOTRON\Enterprise Admins","MATHIASMOTRON\Enterprise Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","False","True"
"child.mathiasmotron.com","CN=mathiasadmin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","mathiasadmin","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","GenericRead","False","True","False"
"child.mathiasmotron.com","CN=mathiasadmin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","mathiasadmin","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ExtendedRight","False","True","False"
"child.mathiasmotron.com","CN=mathiasadmin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","mathiasadmin","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty, ExtendedRight","False","True","False"
"child.mathiasmotron.com","CN=mathiasadmin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","mathiasadmin","True","NT AUTHORITY\SYSTEM","NT AUTHORITY\SYSTEM","Allow","GenericAll","False","True","False"
"child.mathiasmotron.com","CN=mathiasadmin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","mathiasadmin","True","S-1-5-32-554","S-1-5-32-554","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=mathiasadmin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","mathiasadmin","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","False","False","True"
"child.mathiasmotron.com","CN=mathiasadmin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","mathiasadmin","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","False","False","True"
"child.mathiasmotron.com","CN=mathiasadmin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","mathiasadmin","True","S-1-5-32-554","S-1-5-32-554","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=mathiasadmin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","mathiasadmin","True","S-1-5-32-554","S-1-5-32-554","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=mathiasadmin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","mathiasadmin","True","S-1-5-32-554","S-1-5-32-554","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=mathiasadmin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","mathiasadmin","True","S-1-5-32-554","S-1-5-32-554","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=mathiasadmin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","mathiasadmin","True","S-1-5-32-554","S-1-5-32-554","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=mathiasadmin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","mathiasadmin","True","S-1-5-32-554","S-1-5-32-554","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=mathiasadmin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","mathiasadmin","True","S-1-5-32-554","S-1-5-32-554","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=mathiasadmin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","mathiasadmin","True","S-1-5-32-554","S-1-5-32-554","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=mathiasadmin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","mathiasadmin","True","S-1-5-32-560","S-1-5-32-560","Allow","ReadProperty","False","False","True"
"child.mathiasmotron.com","CN=mathiasadmin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","mathiasadmin","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"child.mathiasmotron.com","CN=mathiasadmin,CN=Users,DC=child,DC=mathiasmotron,DC=com","User","mathiasadmin","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=Account Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Account Operators","True","BUILTIN\Administrators","BUILTIN\Administrators","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Account Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Account Operators","True","Everyone","Everyone","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Account Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Account Operators","True","MATHIASMOTRON\Cert Publishers","MATHIASMOTRON\Cert Publishers","Allow","ReadProperty, WriteProperty","False","True","False"
"mathiasmotron.com","CN=Account Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Account Operators","True","MATHIASMOTRON\Domain Admins","MATHIASMOTRON\Domain Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Account Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Account Operators","True","MATHIASMOTRON\Enterprise Admins","MATHIASMOTRON\Enterprise Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Account Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Account Operators","True","MATHIASMOTRON\krbtgt","MATHIASMOTRON\krbtgt","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=Account Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Account Operators","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=Account Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Account Operators","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","GenericRead","False","True","False"
"mathiasmotron.com","CN=Account Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Account Operators","True","NT AUTHORITY\NETWORK SERVICE","NT AUTHORITY\NETWORK SERVICE","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=Account Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Account Operators","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty, ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Account Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Account Operators","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Account Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Account Operators","True","NT AUTHORITY\SYSTEM","NT AUTHORITY\SYSTEM","Allow","GenericAll","False","True","False"
"mathiasmotron.com","CN=Account Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Account Operators","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=Account Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Account Operators","True","S-1-5-32-560","S-1-5-32-560","Allow","ReadProperty","False","False","True"
"mathiasmotron.com","CN=Account Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Account Operators","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=Account Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Account Operators","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=Admin_AD_Full_Admins,OU=ADMIN GROUPS,OU=GROUPS,OU=PRD,DC=mathiasmotron,DC=com","Group","Admin_AD_Full_Admins","True","BUILTIN\Administrators","BUILTIN\Administrators","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Admin_AD_Full_Admins,OU=ADMIN GROUPS,OU=GROUPS,OU=PRD,DC=mathiasmotron,DC=com","Group","Admin_AD_Full_Admins","True","Everyone","Everyone","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Admin_AD_Full_Admins,OU=ADMIN GROUPS,OU=GROUPS,OU=PRD,DC=mathiasmotron,DC=com","Group","Admin_AD_Full_Admins","True","MATHIASMOTRON\Cert Publishers","MATHIASMOTRON\Cert Publishers","Allow","ReadProperty, WriteProperty","False","True","False"
"mathiasmotron.com","CN=Admin_AD_Full_Admins,OU=ADMIN GROUPS,OU=GROUPS,OU=PRD,DC=mathiasmotron,DC=com","Group","Admin_AD_Full_Admins","True","MATHIASMOTRON\Domain Admins","MATHIASMOTRON\Domain Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Admin_AD_Full_Admins,OU=ADMIN GROUPS,OU=GROUPS,OU=PRD,DC=mathiasmotron,DC=com","Group","Admin_AD_Full_Admins","True","MATHIASMOTRON\Enterprise Admins","MATHIASMOTRON\Enterprise Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Admin_AD_Full_Admins,OU=ADMIN GROUPS,OU=GROUPS,OU=PRD,DC=mathiasmotron,DC=com","Group","Admin_AD_Full_Admins","True","MATHIASMOTRON\krbtgt","MATHIASMOTRON\krbtgt","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=Admin_AD_Full_Admins,OU=ADMIN GROUPS,OU=GROUPS,OU=PRD,DC=mathiasmotron,DC=com","Group","Admin_AD_Full_Admins","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","GenericRead","False","True","False"
"mathiasmotron.com","CN=Admin_AD_Full_Admins,OU=ADMIN GROUPS,OU=GROUPS,OU=PRD,DC=mathiasmotron,DC=com","Group","Admin_AD_Full_Admins","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=Admin_AD_Full_Admins,OU=ADMIN GROUPS,OU=GROUPS,OU=PRD,DC=mathiasmotron,DC=com","Group","Admin_AD_Full_Admins","True","NT AUTHORITY\NETWORK SERVICE","NT AUTHORITY\NETWORK SERVICE","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=Admin_AD_Full_Admins,OU=ADMIN GROUPS,OU=GROUPS,OU=PRD,DC=mathiasmotron,DC=com","Group","Admin_AD_Full_Admins","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty, ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Admin_AD_Full_Admins,OU=ADMIN GROUPS,OU=GROUPS,OU=PRD,DC=mathiasmotron,DC=com","Group","Admin_AD_Full_Admins","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Admin_AD_Full_Admins,OU=ADMIN GROUPS,OU=GROUPS,OU=PRD,DC=mathiasmotron,DC=com","Group","Admin_AD_Full_Admins","True","NT AUTHORITY\SYSTEM","NT AUTHORITY\SYSTEM","Allow","GenericAll","False","True","False"
"mathiasmotron.com","CN=Admin_AD_Full_Admins,OU=ADMIN GROUPS,OU=GROUPS,OU=PRD,DC=mathiasmotron,DC=com","Group","Admin_AD_Full_Admins","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=Admin_AD_Full_Admins,OU=ADMIN GROUPS,OU=GROUPS,OU=PRD,DC=mathiasmotron,DC=com","Group","Admin_AD_Full_Admins","True","S-1-5-32-560","S-1-5-32-560","Allow","ReadProperty","False","False","True"
"mathiasmotron.com","CN=Admin_AD_Full_Admins,OU=ADMIN GROUPS,OU=GROUPS,OU=PRD,DC=mathiasmotron,DC=com","Group","Admin_AD_Full_Admins","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=Admin_AD_Full_Admins,OU=ADMIN GROUPS,OU=GROUPS,OU=PRD,DC=mathiasmotron,DC=com","Group","Admin_AD_Full_Admins","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=Administrators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Administrators","True","BUILTIN\Administrators","BUILTIN\Administrators","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Administrators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Administrators","True","Everyone","Everyone","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Administrators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Administrators","True","MATHIASMOTRON\Cert Publishers","MATHIASMOTRON\Cert Publishers","Allow","ReadProperty, WriteProperty","False","True","False"
"mathiasmotron.com","CN=Administrators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Administrators","True","MATHIASMOTRON\Domain Admins","MATHIASMOTRON\Domain Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Administrators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Administrators","True","MATHIASMOTRON\Enterprise Admins","MATHIASMOTRON\Enterprise Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Administrators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Administrators","True","MATHIASMOTRON\krbtgt","MATHIASMOTRON\krbtgt","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=Administrators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Administrators","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=Administrators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Administrators","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","GenericRead","False","True","False"
"mathiasmotron.com","CN=Administrators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Administrators","True","NT AUTHORITY\NETWORK SERVICE","NT AUTHORITY\NETWORK SERVICE","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=Administrators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Administrators","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Administrators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Administrators","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty, ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Administrators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Administrators","True","NT AUTHORITY\SYSTEM","NT AUTHORITY\SYSTEM","Allow","GenericAll","False","True","False"
"mathiasmotron.com","CN=Administrators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Administrators","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=Administrators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Administrators","True","S-1-5-32-560","S-1-5-32-560","Allow","ReadProperty","False","False","True"
"mathiasmotron.com","CN=Administrators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Administrators","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=Administrators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Administrators","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=Backup Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Backup Operators","True","BUILTIN\Administrators","BUILTIN\Administrators","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Backup Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Backup Operators","True","Everyone","Everyone","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Backup Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Backup Operators","True","MATHIASMOTRON\Cert Publishers","MATHIASMOTRON\Cert Publishers","Allow","ReadProperty, WriteProperty","False","True","False"
"mathiasmotron.com","CN=Backup Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Backup Operators","True","MATHIASMOTRON\Domain Admins","MATHIASMOTRON\Domain Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Backup Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Backup Operators","True","MATHIASMOTRON\Enterprise Admins","MATHIASMOTRON\Enterprise Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Backup Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Backup Operators","True","MATHIASMOTRON\krbtgt","MATHIASMOTRON\krbtgt","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=Backup Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Backup Operators","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=Backup Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Backup Operators","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","GenericRead","False","True","False"
"mathiasmotron.com","CN=Backup Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Backup Operators","True","NT AUTHORITY\NETWORK SERVICE","NT AUTHORITY\NETWORK SERVICE","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=Backup Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Backup Operators","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty, ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Backup Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Backup Operators","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Backup Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Backup Operators","True","NT AUTHORITY\SYSTEM","NT AUTHORITY\SYSTEM","Allow","GenericAll","False","True","False"
"mathiasmotron.com","CN=Backup Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Backup Operators","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=Backup Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Backup Operators","True","S-1-5-32-560","S-1-5-32-560","Allow","ReadProperty","False","False","True"
